Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
86     188    274    -1835.029268        -1835.03187         0.002602            -0.0         0.000000     -0.0         32543     
86     190    276    -1832.84767         -1832.850356        0.002686            5e-05        0.000000     -1e-06       32618     
86     192    278    -1831.180504        -1831.095291        -0.085213           0.099017     0.084684     0.073354     32664     
86     194    280    -1829.83274         -1829.515334        -0.317406           0.12286      0.110690     0.115438     32769     
86     196    282    -1828.371102        -1828.023639        -0.347463           0.139933     0.131584     0.129575     32799     
86     198    284    -1826.75537         -1826.724811        -0.030559           0.152226     0.150995     0.063652     32903     
86     200    286    -1825.450122        -1825.453123        0.003001            0.16755      0.167550     4.9e-05      32978     
86     202    288    -1824.005143        -1824.008188        0.003045            0.181397     0.181396     0.000289     33053     
86     204    290    -1822.322631        -1822.325299        0.002668            0.193029     0.192787     3.2e-05      33129     
86     206    292    -1820.369788        -1820.373001        0.003213            0.201858     0.201858     -9.6e-05     33188     
86     208    294    -1818.15992         -1818.161253        0.001333            0.209423     0.209162     0.000263     33264     
86     210    296    -1815.787969        -1815.782277        -0.005692           0.2156       0.215309     -1.2e-05     33309     
86     212    298    -1813.308802        -1813.29548         -0.013322           0.220756     0.220465     5e-06        33384     
86     214    300    -1810.720065        -1810.707018        -0.013047           0.22462      0.224320     -1.4e-05     33489     
88     104    192    -1444.750987        -1444.753776        0.002789            0.27382      0.382027     8.9e-05      41        
88     106    194    -1466.111027        -1466.060556        -0.050471           0.250477     0.249643     2.1e-05      86        
88     108    196    -1486.510399        -1486.470499        -0.0399             0.226957     0.225841     0.000216     191       
88     110    198    -1506.428317        -1506.401779        -0.026538           0.198536     0.197685     -0.000103    281       
88     112    200    -1526.214529        -1526.197388        -0.017141           0.176392     0.175949     -5.6e-05     370       
88     114    202    -1545.833929        -1545.816993        -0.016936           0.158344     0.157889     -2.4e-05     385       
88     116    204    -1565.120835        -1565.107839        -0.012996           0.140992     0.140421     -5.1e-05     505       
88     118    206    -1583.750003        -1583.744364        -0.005639           0.119766     0.119682     3.2e-05      549       
88     120    208    -1602.143384        -1602.13234         -0.011044           -0.104942    -0.103801    2e-06        606       
88     122    210    -1620.555729        -1620.545936        -0.009793           -0.075774    -0.075545    8e-06        742       
88     124    212    -1638.46642         -1638.44188         -0.02454            -0.01551     -0.000013    1e-06        817       
88     126    214    -1655.951944        -1655.952842        0.000898            -0.0         0.000000     -0.0         878       
88     128    216    -1666.375349        -1666.373568        -0.001781           0.000305     0.000000     -0.0         909       
88     130    218    -1677.896045        -1677.085017        -0.811028           0.107839     0.093216     0.102117     1029      
88     132    220    -1690.213072        -1688.611664        -1.601408           0.140765     0.125401     0.13944      1104      
88     134    222    -1701.514342        -1699.681418        -1.832924           0.162781     0.150782     0.167107     1179      
88     136    224    -1712.1923          -1710.508964        -1.683336           0.182669     0.174889     0.188186     1224      
88     138    226    -1722.409969        -1721.201455        -1.208514           0.202211     0.194060     0.193085     1299      
88     140    228    -1731.981704        -1731.532976        -0.448728           0.217252     0.208217     0.156114     1374      
88     142    230    -1741.451073        -1741.420278        -0.030795           0.220841     0.220399     0.029485     1449      
88     144    232    -1750.857188        -1750.846376        -0.010812           0.231551     0.231505     7.1e-05      1524      
88     146    234    -1759.7742          -1759.76047         -0.01373            0.240207     0.240102     1.8e-05      1584      
88     148    236    -1768.145606        -1768.137537        -0.008069           0.244503     0.244317     -2.2e-05     1659      
88     150    238    -1775.877395        -1775.869373        -0.008022           0.244241     0.244083     8e-06        1734      
88     152    240    -1782.970076        -1782.963925        -0.006151           0.242953     0.241072     0.026579     1869      
88     154    242    -1789.745987        -1789.739663        -0.006324           0.246215     0.236940     0.060947     1944      
88     156    244    -1796.457856        -1796.448632        -0.009224           0.244201     0.231737     0.069637     2004      
88     158    246    -1803.016401        -1803.022191        0.00579             0.223444     0.223306     -8e-06       2034      
88     160    248    -1809.358269        -1809.362876        0.004607            0.211568     0.211521     4.3e-05      2154      
88     162    250    -1815.246446        -1815.25171         0.005264            0.197055     0.196976     0.000147     2229      
