Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
62     156    218    -0.215519                0.294237     0.282388     3.7e-05      14322     
62     158    220    -0.214402                0.29255      0.278758     0.000164     14352     
64     64     128    0.068431                 0.385733     0.385548     -0.001929    90        
64     66     130    0.073612                 0.369958     0.369487     2.6e-05      165       
64     68     132    0.082002                 0.355111     0.354426     0.000663     240       
64     70     134    0.100035                 0.348985     0.347799     9.4e-05      330       
64     72     136    0.08516                  0.343716     0.339347     -0.000312    390       
64     74     138    0.120563                 0.282092     0.279348     0.000248     463       
64     76     140    0.126757                 -0.225175    -0.224995    0.000519     577       
64     78     142    0.14476                  -0.170546    -0.171408    7.6e-05      634       
64     80     144    0.087491                 0.002412     0.000000     0.0          687       
64     82     146    0.12075                  0.0          0.000000     -0.0         758       
64     84     148    0.078317                 -0.000762    -0.000004    -7e-06       861       
64     86     150    -1.182005                0.084166     0.061830     0.118627     966       
64     88     152    -1.199097                0.121367     0.213276     0.186667     1031      
64     90     154    0.092245                 0.27273      0.271711     0.001541     1079      
64     92     156    0.088599                 0.304682     0.304084     0.000111     1139      
64     94     158    0.079676                 0.320423     0.320032     8.5e-05      1215      
64     96     160    0.077867                 0.349475     0.328713     0.132551     1348      
64     98     162    0.070461                 0.331489     0.331186     -1e-05       1365      
64     100    164    0.063796                 0.330974     0.330718     -0.000179    1439      
64     102    166    0.060817                 0.329133     0.328760     0.00027      1530      
64     104    168    0.057788                 0.324566     0.324098     -0.000891    1590      
64     106    170    0.052393                 0.318236     0.317527     0.000645     1680      
64     108    172    0.057263                 0.306014     0.305503     3.7e-05      1738      
64     110    174    0.058233                 0.283392     0.282721     5.7e-05      1813      
64     112    176    0.059634                 0.259149     0.259039     -7e-06       1887      
64     114    178    0.082446                 -0.212998    -0.212918    0.000313     2002      
64     116    180    0.091803                 -0.196385    -0.196246    0.000122     2077      
64     118    182    0.088531                 -0.176068    -0.175974    -2e-06       2107      
64     120    184    0.092168                 -0.147642    -0.147628    -0.0         2182      
64     122    186    0.095073                 -0.098551    -0.099677    8.2e-05      2286      
