Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
68     120    188    -0.04661                 -0.165597    -0.165526    6.9e-05      10476     
68     122    190    -0.038268                -0.115621    -0.114939    4e-06        10506     
68     124    192    -0.010543                -0.052857    -0.052581    -1e-06       10582     
68     126    194    0.000262                 -1e-06       0.000000     -0.0         10703     
68     128    196    -0.004686                0.001076     0.000000     -3e-06       10734     
68     130    198    -0.104408                0.046195     0.040140     0.041622     10839     
68     132    200    -0.200878                0.081127     0.110843     0.107877     10914     
68     134    202    -0.064362                0.148669     0.152071     0.092829     10974     
68     136    204    -0.008854                0.186899     0.186185     -1.9e-05     11066     
68     138    206    -0.019389                0.217351     0.216780     -0.000159    11141     
68     140    208    -0.023418                0.239616     0.239113     7.1e-05      11216     
68     142    210    -0.029496                0.257395     0.256657     0.00013      11307     
68     144    212    -0.034687                0.270888     0.270192     -1.8e-05     11367     
68     146    214    -0.037649                0.279533     0.278894     -7.1e-05     11457     
68     148    216    -0.033429                0.283574     0.283217     -6e-05       11501     
68     150    218    -0.03102                 0.284792     0.284404     -5e-06       11606     
68     152    220    -0.02212                 0.284208     0.283763     -2.8e-05     11636     
68     154    222    -0.016496                0.282466     0.281947     -5.4e-05     11726     
68     156    224    -0.014002                0.279663     0.278941     4.4e-05      11801     
68     158    226    -0.016911                0.277109     0.275230     -0.0001      11921     
68     160    228    -0.024082                0.274778     0.269660     -0.000118    11936     
68     162    230    -0.009484                0.271649     0.258834     0.08268      12054     
68     164    232    -0.004176                0.257939     0.244794     0.080004     12144     
68     166    234    0.009352                 0.232356     0.231919     7.3e-05      12174     
68     168    236    0.006635                 0.220134     0.219305     -2.9e-05     12234     
68     170    238    -0.004118                0.215701     0.201725     0.064481     12369     
68     172    240    0.024344                 0.176827     0.175573     3.6e-05      12399     
68     174    242    -0.006812                -0.148527    -0.148273    -3.1e-05     12487     
68     176    244    -0.004081                -0.130763    -0.130398    1.9e-05      12562     
68     178    246    0.000931                 -0.102514    -0.102513    5e-06        12638     
68     180    248    0.000976                 -0.065962    -0.065962    -0.0         12743     
68     182    250    0.000922                 0.0          0.000000     0.0          12758     
68     184    252    0.000842                 0.000307     0.000000     1e-06        12864     
68     186    254    -0.586116                0.040224     0.000000     -3.4e-05     12975     
68     188    256    -1.000077                0.067012     0.000000     -1.1e-05     13050     
68     190    258    -1.339599                0.094558     0.000009     0.0          13065     
70     72     142    -0.063264                0.361794     0.362058     -0.000117    13168     
