Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
116    266    382    -2365.319237            97.355201      0.0            2230      YES            
116    268    384    -2366.737733            96.830864      0.0            2234      YES            
116    284    400    -2373.503729            90.730681      0.0            2238      YES            
116    286    402    -2373.260314            91.301683      0.0            2242      YES            
116    288    404    -2372.822411            91.900117      0.0            2246      YES            
116    290    406    -2372.14448             92.167948      0.0            2250      YES            
116    292    408    -2373.600619            62.7254        0.0            2254      YES            
116    294    410    -2373.583185            62.110633      0.0            2258      YES            
116    296    412    -2373.341387            61.830215      0.0            2262      YES            
116    298    414    -2372.880489            61.708405      0.0            2266      YES            
116    300    416    -2372.221676            61.535625      0.0            2270      YES            
118    162    280    -1951.64272             25.790546      0.0            2274      YES            
118    188    306    -2136.688286            -57.226668     0.0            2276      YES            
118    190    308    -2148.361963            -58.673748     0.0            2281      YES            
118    192    310    -2159.782938            -60.201012     0.0            2285      YES            
118    264    382    -2386.377858            -88.041278     0.0            2289      YES            
118    266    384    -2388.456544            -88.77127      0.0            2293      YES            
118    268    386    -2390.293518            -89.717184     0.0            2297      YES            
118    270    388    -2391.882261            -90.549688     0.0            2301      YES            
118    274    392    -2394.525289            -91.589194     0.0            2305      YES            
118    284    402    -2399.758798            109.049094     0.0            2310      YES            
118    286    404    -2401.883838            91.315928      0.0            2314      YES            
118    288    406    -2401.866832            91.801018      0.0            2318      YES            
118    290    408    -2402.246586            66.467778      0.0            2322      YES            
118    292    410    -2402.658451            63.953867      0.0            2326      YES            
118    294    412    -2403.012487            62.36691       0.0            2330      YES            
118    296    414    -2403.203979            61.636246      0.0            2334      YES            
118    298    416    -2403.176353            61.338458      0.0            2338      YES            
118    300    418    -2402.933858            61.175472      0.0            2342      YES            
120    166    286    -1982.355865            -59.332432     0.0            569       YES            
120    188    308    -2140.466049            -59.211289     0.0            2345      YES            
120    190    310    -2152.847516            -60.614258     0.0            2349      YES            
120    192    312    -2164.969347            -62.15702      0.0            2353      YES            
120    194    314    -2176.817582            -63.802734     0.0            2357      YES            
120    210    330    -2258.40702             -76.12057      0.0            590       YES            
120    216    336    -2284.727204            -80.212303     0.0            611       YES            
120    218    338    -2293.096475            -81.582986     0.0            632       YES            
120    262    382    -2407.943681            -95.461456     0.0            2361      YES            
120    264    384    -2410.581784            -97.198305     0.0            2365      YES            
120    266    386    -2412.866551            -98.677297     0.0            2369      YES            
120    268    388    -2414.881953            -99.916751     0.0            2373      YES            
120    270    390    -2416.703322            -100.690558    0.0            2377      YES            
120    272    392    -2418.431815            -97.600453     0.0            2381      YES            
120    296    416    -2431.78686             63.334086      0.0            2386      YES            
120    298    418    -2432.138139            62.220782      0.0            2390      YES            
